상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
19993749,아르디카페,광화문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111011900,세종로,1111011900201000000,1,대지,100,,서울특별시 종로구 세종로 100,111102005001,서울특별시 종로구 세종대로,178,,1111011900101000000015819,KT광화문빌딩WEST,서울특별시 종로구 세종대로 178,110777,3154.0,,1,,126.977778976013,37.572144980248495
20036451,마렐라,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26350,해운대구,2635055200,좌2동,2635010700,좌동,2635010700214790001,1,대지,1479,1.0,부산광역시 해운대구 좌동 1479-1,263502006010,부산광역시 해운대구 해운대로,802,,2635010700114790001000001,웅신시네아트,부산광역시 해운대구 해운대로 802,612030,48111.0,,,,129.176689134256,35.1691772216307
19998811,스타벅스종로3가점,종로3가점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111015600,종로3가,1111015600200090003,1,대지,9,3.0,서울특별시 종로구 종로3가 9-3,111103100013,서울특별시 종로구 종로,113,1.0,1111015600100090003016323,,서울특별시 종로구 종로 113-1,110123,3139.0,,1,,126.99020724045499,37.570585018689606
19986314,남양,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114011300,북창동,1114011300200110003,1,대지,11,3.0,서울특별시 중구 북창동 11-3,111404103190,서울특별시 중구 세종대로16길,27,,1114011300100110003022423,남양빌딩,서울특별시 중구 세종대로16길 27,100080,4526.0,,1,,126.97841950914899,37.563374383009
20017448,커피빈,코리아청담에스점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400201180017,1,대지,118,17.0,서울특별시 강남구 청담동 118-17,116803122007,서울특별시 강남구 압구정로,461,,1168010400101180017027598,네이처포엠,서울특별시 강남구 압구정로 461,135955,6011.0,,1,109,127.04721583976101,37.5252495612624
20027174,커피빈,코리아강남역랭기지타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100208260028,1,대지,826,28.0,서울특별시 강남구 역삼동 826-28,116804166743,서울특별시 강남구 테헤란로4길,28,,1168010100108260028000001,송민빌딩,서울특별시 강남구 테헤란로4길 28,135080,6241.0,,1,,127.030074547889,37.4965196043765
20033289,빈스투커피,상수역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1144011500203090007,1,대지,309,7.0,서울특별시 마포구 상수동 309-7,114403113005,서울특별시 마포구 독막로,87,,1144011500103090007009360,,서울특별시 마포구 독막로 87,121829,4068.0,,3,1,126.92330319151002,37.547900307398
20074715,엔제리너스,커피여의도리버타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1156011000200610005,1,대지,61,5.0,서울특별시 영등포구 여의도동 61-5,115603118001,서울특별시 영등포구 63로,36,,1156011000100610005031595,리버타워,서울특별시 영등포구 63로 36,150971,7345.0,,1,,126.93861125740801,37.519403747596
20023467,커피빈,코리아청담성당점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400200760000,1,대지,76,,서울특별시 강남구 청담동 76,116803122005,서울특별시 강남구 삼성로,716,,1168010400100760000018776,리임빌딩,서울특별시 강남구 삼성로 716,135953,6074.0,,2,,127.05002149174601,37.5199018862561
20049835,이디야커피,부산다대포점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26380,사하구,2638060100,다대1동,2638010600,다대동,2638010600215520012,1,대지,1552,12.0,부산광역시 사하구 다대동 1552-12,263803134007,부산광역시 사하구 다대로,682,,2638010600115520012000001,,부산광역시 사하구 다대로 682,604050,49506.0,,1,,128.966690081527,35.0482002400717
20083359,롯데시네마김포공항엔제리너스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900,방화동,1150010900208860000,1,대지,886,,서울특별시 강서구 방화동 886,115004145490,서울특별시 강서구 하늘길,38,,1150010900107120001000134,스카이시티,서울특별시 강서구 하늘길 38,157220,7505.0,,1,,126.80076003963,37.565956225529796
20084522,보나비아티제,서울호텔점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114058000,장충동,1114014400,장충동2가,1114014400202020000,1,대지,202,,서울특별시 중구 장충동2가 202,111403005001,서울특별시 중구 동호로,249,,1114014400102000073000001,,서울특별시 중구 동호로 249,100856,4605.0,,3,,127.007686128987,37.557749193638394
20247241,동네목수의작은카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129055500,삼선동,1129011100,삼선동1가,1129011100202940002,1,대지,294,2.0,서울특별시 성북구 삼선동1가 294-2,112904121269,서울특별시 성북구 삼선교로4라길,4,,1129011100102940002049310,,서울특별시 성북구 삼선교로4라길 4,136041,2877.0,,1,,127.00761323413201,37.5820136703881
20281959,미루카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129055500,삼선동,1129010800,동소문동5가,1129010800201180013,1,대지,118,13.0,서울특별시 성북구 동소문동5가 118-13,112904121093,서울특별시 성북구 동소문로20길,28,3.0,1129010800101180013045834,,서울특별시 성북구 동소문로20길 28-3,136035,2846.0,,1,,127.016459988786,37.5911521899295
20278434,cafeIYA,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800205520015,1,대지,552,15.0,서울특별시 강남구 도곡동 552-15,116804166031,서울특별시 강남구 강남대로58길,61,,1168011800105520015000001,,서울특별시 강남구 강남대로58길 61,135270,6260.0,,1,,127.036822787417,37.490609823898396
20280097,수피아,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156072000,대림3동,1156013300,대림동,1156013300206080001,1,대지,608,1.0,서울특별시 영등포구 대림동 608-1,115603118006,서울특별시 영등포구 도신로,31,,1156013300106080001000295,현대3차아파트,서울특별시 영등포구 도신로 31,150775,7376.0,,1,002,126.894813409666,37.5061080966751
20278835,더메디라운지,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600200060001,1,대지,6,1.0,서울특별시 서초구 잠원동 6-1,116504163005,서울특별시 서초구 강남대로107길,6,,1165010600100060001000001,리버사이드호텔,서울특별시 서초구 강남대로107길 6,137902,6524.0,,3,,127.01806972280501,37.518559303755204
20293800,투썸플레이스가산대성디폴리스점,가산대성디폴리스점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1154510100205430001,1,대지,543,1.0,서울특별시 금천구 가산동 543-1,115454151238,서울특별시 금천구 서부샛길,606,,1154510100104890007014247,대성디폴리스지식산업센터,서울특별시 금천구 서부샛길 606,153719,8504.0,D,3,,126.876995544881,37.479944901835296
20299052,카페루카코리아,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111015800,예지동,1111015800201760000,1,대지,176,,서울특별시 종로구 예지동 176,111103005008,서울특별시 종로구 창경궁로,77,,1111015800101760000015414,,서울특별시 종로구 창경궁로 77,110834,3194.0,,2,,126.997650562969,37.5692968895264
20300517,디자인카페헤베엠투,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26410,금정구,2641069000,구서2동,2641010700,구서동,2641010700210060002,1,대지,1006,2.0,부산광역시 금정구 구서동 1006-2,264103006032,부산광역시 금정구 금샘로,446,,2641010700110060002004539,선경3차아파트,부산광역시 금정구 금샘로 446,609761,46228.0,,1,,129.084862293794,35.26230881727871
20290575,코코브루니,미아점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129068500,길음2동,1129013400,길음동,1129013400200200001,1,대지,20,1.0,서울특별시 성북구 길음동 20-1,112903107003,서울특별시 성북구 동소문로,315,,1129013400100200001025204,현대백화점미아점,서울특별시 성북구 동소문로 315,136719,2730.0,,,,127.028725560472,37.6083915431599
20332932,300420,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156060500,문래동,1156012100,문래동3가,1156012100200550020,1,대지,55,20.0,서울특별시 영등포구 문래동3가 55-20,115603000028,서울특별시 영등포구 경인로,775,,1156012100100540066000001,에이스하이테크시티,서울특별시 영등포구 경인로 775,150835,7299.0,,1,,126.89752537882099,37.5147384071488
20332943,파스텔드나따,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123071000,회기동,1123010800,회기동,1123071000201050033,1,대지,105,33.0,서울특별시 동대문구 회기동 105-33,112303105020,서울특별시 동대문구 회기로,134,1.0,1123010800101050033011332,,서울특별시 동대문구 회기로 134-1,130873,2459.0,,1,,127.051402887448,37.59123095555171
20306529,투썸플레이스압구정51케이,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700206020000,1,대지,602,,서울특별시 강남구 신사동 602,116804166516,서울특별시 강남구 압구정로30길,45,,1168010700106020000000001,,서울특별시 강남구 압구정로30길 45,135893,6022.0,,1,,127.02938641891701,37.52433848317379
20288456,고디바_,가로수길점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700205450006,1,대지,545,6.0,서울특별시 강남구 신사동 545-6,116804166508,서울특별시 강남구 압구정로12길,45,,1168010700105450006011405,,서울특별시 강남구 압구정로12길 45,135889,6033.0,,1,,127.02300395116501,37.5210060306711
20328662,모리나리까페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114012200,회현동2가,1114012200200600002,1,대지,60,2.0,서울특별시 중구 회현동2가 60-2,111403101004,서울특별시 중구 소공로,29,,1114012200100600002021269,,서울특별시 중구 소공로 29,100877,4633.0,,2,1,126.982794496425,37.55795184088171
20375018,까페더블해피니스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156053500,영등포동,1156010500,영등포동4가,1156010500204340005,1,대지,434,5.0,서울특별시 영등포구 영등포동4가 434-5,115603118024,서울특별시 영등포구 영중로,9,,1156010500104340005035513,신세계백화점,서울특별시 영등포구 영중로 9,150985,7305.0,,9,,126.90555490850001,37.517182828821994
20393370,카페바우하우스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800207000000,1,대지,700,,서울특별시 서초구 서초동 700,116502000003,서울특별시 서초구 남부순환로,2364,,1165010800201460013022231,국립국악원,서울특별시 서초구 남부순환로 2364,137718,6757.0,,1,,127.009808267822,37.4777086304152
20397560,엔제리너스,커피불광역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138057000,대조동,1138010600,대조동,1138010600200060005,1,대지,6,5.0,서울특별시 은평구 대조동 6-5,113803000008,서울특별시 은평구 통일로,741,,1138010600100060005027592,이연빌딩,서울특별시 은평구 통일로 741,122837,3396.0,,1,,126.92859493017001,37.6114174048567
20383715,요거프레소,문래점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156060500,문래동,1156012400,문래동6가,1156012400200540000,1,대지,54,,서울특별시 영등포구 문래동6가 54,115604154407,서울특별시 영등포구 문래로8길,5,,1156012400100540000022291,문래동미원아파트,서울특별시 영등포구 문래로8길 5,150096,7282.0,,1,,126.886143300932,37.520236093937996
20453601,신세계푸드,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100208380000,1,대지,838,,서울특별시 강남구 역삼동 838,116802102001,서울특별시 강남구 강남대로,298,,1168010100108380001026116,푸르덴셜타워,서울특별시 강남구 강남대로 298,135982,6253.0,,2,,127.032148559881,37.49003999953911
