상호명,도로명주소,상권업종대분류명,상권업종중분류명,상권업종소분류명,표준산업분류명,행정동명,경도,위도
조아공인중개사사무소,"서울특별시 동작구 장승배기로27길 18, (노량진동)",부동산,부동산중개,부동산중개,부동산 자문 및 중개업,노량진2동,126.93902609813802,37.5116764992819
미정국수0410,"서울특별시 동작구 만양로 105, (노량진동)",음식,분식,국수/만두/칼국수,분식 및 김밥 전문점,노량진1동,126.94398655603001,37.5128472617661
아이비영재어린이집,"서울특별시 동작구 신대방6길 25, (신대방동)",학문/교육,유아교육,어린이집,보육시설 운영업,신대방1동,126.911336567082,37.4890605605059
에이플러스공인중개사사무소,"서울특별시 동작구 노량진로 150, (노량진동)",부동산,부동산중개,부동산중개,부동산 자문 및 중개업,노량진1동,126.942586781376,37.513447450266206
신성워터텍,"서울특별시 동작구 성대로12길 74, (상도동)",소매,기타판매업,농자재판매,그외 기타 분류안된 상품 전문 소매업,상도4동,126.937701146626,37.495022236971
시몬스침대노량진점,"서울특별시 동작구 노량진로 129, (노량진동)",소매,가구소매,가구판매-침대전문,가구 소매업,노량진1동,126.94028624664699,37.513751208785294
아마스빈버블티,"서울특별시 동작구 만양로 112, (노량진동)",음식,기타음식업,고속도로휴게소,그외 기타 음식점업,노량진1동,126.94440961126499,37.513328598275706
SMART운동센터,"서울특별시 동작구 만양로 14, (상도동)",소매,종합소매점,편의점,체인화 편의점,상도2동,126.94736489930901,37.505867267437296
성대어린이집,"서울특별시 동작구 성대로10길 27, (상도동)",학문/교육,유아교육,어린이집,보육시설 운영업,상도4동,126.935300905505,37.4968117364829
대성카센타,"서울특별시 동작구 여의대방로24길 46, (신대방동)",생활서비스,자동차/이륜차,자동차정비/카센타,,신대방2동,126.92285671819499,37.497897315563705
삼일공인중개사사무소,"서울특별시 동작구 사당로22길 12, (사당동)",부동산,부동산중개,부동산중개,부동산 자문 및 중개업,사당1동,126.976722491598,37.4829682020605
구립로미어린이집,"서울특별시 동작구 만양로 19, (노량진동, 신동아리버파크)",학문/교육,유아교육,어린이집,보육시설 운영업,노량진1동,126.94569681140301,37.5070597947164
신한Biz,"서울특별시 동작구 강남초등2길 9, (상도1동, 골든힐)",생활서비스,기타서비스업,사업경영상담,경영컨설팅업,상도1동,126.951532117479,37.5063188125141
핑크링고,"서울특별시 동작구 동작대로29길 110, (사당동, 신동아4차)",소매,기타판매업,통신판매,전자상거래업,사당2동,126.977267059863,37.4902984804622
탑고시원,"서울특별시 동작구 만양로 108, (노량진동)",학문/교육,도서관/독서실,고시원,독서실 운영업,노량진1동,126.944413418044,37.5130583182358
완두콩어린이집,"서울특별시 동작구 대방동15가길 20-3, (대방동)",학문/교육,유아교육,어린이집,보육시설 운영업,대방동,126.923916951611,37.5036106068995
제주제일렌터카,"서울특별시 동작구 대방동27길 91, (대방동)",생활서비스,물품기기대여,렌트카,자동차 임대업,대방동,126.924212210207,37.5011624486499
숭실대학교어린이집,"서울특별시 동작구 상도로67길 20, (상도동, 세원빌라)",학문/교육,유아교육,어린이집,보육시설 운영업,상도1동,126.95678717079399,37.494435442857
청암독서실,"서울특별시 동작구 노량진로16길 16, (노량진동)",학문/교육,도서관/독서실,독서실,독서실 운영업,노량진1동,126.943466676535,37.5128155811208
준이네인테리어,"서울특별시 동작구 동작대로29길 119, (사당동, 극동아파트)",소매,가정/주방/인테리어,인테리어/욕실용품/커튼,그외 기타 분류안된 가정용품 소매업,사당2동,126.977782001805,37.48985241083621
아이엘플러스,"서울특별시 동작구 노량진로23가길 23, (본동, 래미안트윈파크)",소매,기타판매업,통신판매,전자상거래업,노량진1동,126.951819368072,37.5132774519397
중앙대학교우편취급국,"서울특별시 동작구 흑석로 84, (흑석동)",생활서비스,운송/배달/택배,우체국/우편물취급소,우편업,흑석동,126.953838046904,37.5047984647821
우리어린이집,"서울특별시 동작구 솔밭로 74-1, (사당동)",학문/교육,유아교육,어린이집,보육시설 운영업,사당5동,126.967269272297,37.483012095929105
플레이엔스피치,"서울특별시 동작구 여의대방로 250, (대방동)",학문/교육,학원기타,학원-심리변론,그외 기타 분류안된 교육기관,대방동,126.924499433972,37.5087338553304
한디자인,"서울특별시 동작구 여의대방로36길 29, (대방동)",소매,가정/주방/인테리어,가스레인지판매,가전제품 소매업,대방동,126.92448489773001,37.505805322725394
리빙아울렛,"서울특별시 동작구 현충로 92, (흑석동)",소매,종합소매점,수퍼마켓,슈퍼마켓,흑석동,126.963994811679,37.5080596764593
수인테리어필름,"서울특별시 동작구 남부순환로255다길 25, (사당동, 엘도라도맨션)",소매,가정/주방/인테리어,인테리어/욕실용품/커튼,그외 기타 분류안된 가정용품 소매업,사당4동,126.97144422141199,37.4778674568388
미래&나래,"서울특별시 동작구 여의대방로22아길 1, (신대방동)",생활서비스,세탁/가사서비스,청소/소독,,신대방2동,126.92435656934299,37.4974063955943
아이사랑어린이집,"서울특별시 동작구 사당로17길 52, (사당동, 대림)",학문/교육,유아교육,어린이집,보육시설 운영업,사당3동,126.973030000035,37.4875675765616
로고스어린이집,"서울특별시 동작구 성대로6다길 18, (상도동)",학문/교육,유아교육,어린이집,보육시설 운영업,상도3동,126.931943861009,37.497484249630105
대한논리정속독학원,"서울특별시 동작구 여의대방로36길 29, (대방동)",학문/교육,학원-창업취업취미,학원-속독,그외 기타 분류안된 교육기관,대방동,126.92448489773001,37.505805322725394
현대힐스어린이집,"서울특별시 동작구 동작대로39길 22, (동작동, 이수힐스테이트)",학문/교육,유아교육,어린이집,보육시설 운영업,사당2동,126.981946376905,37.4946279080729
월광어린이집,"서울특별시 동작구 사당로2가길 103, (사당동)",학문/교육,유아교육,어린이집,보육시설 운영업,사당5동,126.96280395661199,37.4894875874335
구립상도4동청소년독서실,"서울특별시 동작구 성대로11길 67, (상도동)",학문/교육,도서관/독서실,독서실,독서실 운영업,상도4동,126.93366980507,37.500175955111295
보드람치킨,"서울특별시 동작구 노량진로14다길 9, (노량진동)",음식,닭/오리요리,후라이드/양념치킨,치킨 전문점,노량진1동,126.943869128451,37.5123506360153
래미안트윈파크어린이집,"서울특별시 동작구 노량진로23가길 23, (본동, 래미안트윈파크)",학문/교육,유아교육,어린이집,보육시설 운영업,노량진1동,126.951819368072,37.5132774519397
피노키오어린이집,"서울특별시 동작구 사당로17길 52, (사당동, 대림)",학문/교육,유아교육,어린이집,보육시설 운영업,사당3동,126.972182521092,37.4875241645008
두성공인중개사사무소,"서울특별시 동작구 동작대로29길 69, (사당동)",부동산,부동산중개,부동산중개,부동산 자문 및 중개업,사당2동,126.978095245091,37.4884404676726
GS수퍼마켓,"서울특별시 동작구 상도로 346-1, (상도동, 엠코타운센트럴파크)",소매,종합소매점,수퍼마켓,슈퍼마켓,상도1동,126.951654218237,37.4967777857703
2달러,"서울특별시 동작구 흑석로 110, (흑석동)",음식,양식,정통양식/경양식,서양식 음식점업,흑석동,126.961403970538,37.508109007966105
머리쟁이,"서울특별시 동작구 양녕로25바길 48, (상도동)",생활서비스,이/미용/건강,여성미용실,두발미용업,상도4동,126.94007631712499,37.4989991765904
삼성할인마트,"서울특별시 동작구 사당로26길 130-6, 1동  (사당동, 삼성휘버스)",소매,종합소매점,수퍼마켓,슈퍼마켓,사당1동,126.977671599706,37.4780386414865
김포방앗간,"서울특별시 동작구 성대로11길 61, (상도동)",생활서비스,세탁/가사서비스,방앗간/정미소,,상도4동,126.934091149118,37.4999725167959
놀부부대찌개&철판구이상도점,"서울특별시 동작구 상도로 101, (상도동)",음식,한식,부대찌개/섞어찌개,한식 음식점업,상도3동,126.931550448247,37.5004901922925
준코,"서울특별시 동작구 사당로 307, (사당동)",음식,유흥주점,룸살롱/단란주점,일반유흥 주점업,사당2동,126.98152705955098,37.4855326682421
하버드고시원,"서울특별시 동작구 장승배기로30길 8, (노량진동)",학문/교육,도서관/독서실,독서실,독서실 운영업,노량진1동,126.94106895660299,37.512794108895704
할리스커피이수역점,"서울특별시 동작구 동작대로 83, (사당동)",음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,사당1동,126.981536300944,37.484018977421606
노들어린이집,"서울특별시 동작구 만양로2길 76, (상도동, 현대씨티빌라)",학문/교육,유아교육,어린이집,보육시설 운영업,상도1동,126.951347358153,37.507398430397295
파리바게뜨,"서울특별시 동작구 만양로 93, (노량진동)",음식,제과제빵떡케익,제과점,제과점업,노량진1동,126.94405821099701,37.511775656489206
주니퍼실용음악학원,"서울특별시 동작구 국사봉1길 3, (대방동)",학문/교육,학원-음악미술무용,피아노/바이올린/기타,예술 학원,대방동,126.92874337512801,37.499068145072705
로뎀나무어린이집,"서울특별시 동작구 동작대로29길 91, (사당동, 사당우성아파트)",학문/교육,유아교육,어린이집,보육시설 운영업,사당2동,126.977001713781,37.488196729870296
인스파크,"서울특별시 동작구 만양로 26, (상도동, 건영아파트)",생활서비스,이/미용/건강,비만/피부관리,,상도2동,126.949523166127,37.507625504237
더밀베이커리,"서울특별시 동작구 장승배기로 114, (노량진동)",음식,제과제빵떡케익,제과점,제과점업,노량진2동,126.94020105593599,37.5077765033734
신원문고,"서울특별시 동작구 노량진로 151, (노량진동)",소매,책/서적/도서,서점,서적 및 잡지류 소매업,노량진1동,126.948345320611,37.5157965336133
홍익교육연구원,"서울특별시 동작구 노량진로14길 39, (노량진동)",학문/교육,도서관/독서실,고시원,독서실 운영업,노량진1동,126.94279023723699,37.5118544186651
태기산더덕순대,"서울특별시 동작구 사당로17길 5, (사당동)",음식,한식,한식/백반/한정식,한식 음식점업,사당3동,126.974249490958,37.4835594736728
탑고시원,"서울특별시 동작구 노량진로 114, (노량진동)",학문/교육,도서관/독서실,독서실,독서실 운영업,노량진2동,126.93865814308201,37.512898616841795
청도열쇠상사,"서울특별시 동작구 사당로23길 46, (사당동)",소매,철물/난방/건설자재소매,열쇠판매/수리,철물 및 난방용구 소매업,사당3동,126.975825261461,37.4857446829785
다이소,"서울특별시 동작구 사당로17가길 16, (사당동)",소매,종합소매점,잡화점,그외 기타 종합 소매업,사당3동,126.973044797218,37.4840085454987
CU동작상도원룸점,"서울특별시 동작구 상도로47길 107, (상도1동)",소매,종합소매점,편의점,체인화 편의점,상도1동,126.95159842515899,37.504003706140104
